fight_num,date,location,event,result_1,result_2,weight_class,fighter_1,fighter_2,method,round,time,time format,referee,details,kd_1,kd_2,kd_received_1,kd_received_2,sig_str_landed_1,sig_str_landed_2,sig_str_attempts_1,sig_str_attempts_2,sig_str_received_1,sig_str_received_2,sig_str_avoided_1,sig_str_avoided_2,sig_str_percent_1,sig_str_percent_2,str_landed_1,str_landed_2,str_attempts_1,str_attempts_2,str_received_1,str_received_2,str_avoided_1,str_avoided_2,str_percent_1,str_percent_2,td_landed_1,td_landed_2,td_attempts_1,td_attempts_2,td_received_1,td_received_2,td_avoided_1,td_avoided_2,td_percent_1,td_percent_2,sub_att_1,sub_att_2,rev_1,rev_2,ctrl_1,ctrl_2,sig_reg_mixture_1,sig_reg_percent_1,sig_reg_mixture_2,sig_reg_percent_2
49,"July 14, 1995","Casper, Wyoming, USA",UFC 6: Clash of the Titans,W,L,Open Weight Bout,Oleg Taktarov,Anthony Macias,Submission,1,0:09,1 Rnd (20),John McCarthy,Guillotine Choke After Drop to Ground,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,---,---,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,---,0%,1.0,0.0,1.0,0.0,--,--,0.0,0.0,0.0,0.0
50,"July 14, 1995","Casper, Wyoming, USA",UFC 6: Clash of the Titans,W,L,UFC Superfight Championship Bout,Ken Shamrock,Dan Severn,Submission,1,2:14,1 Rnd + OT (30-5),John McCarthy,Guillotine Choke Standing,0.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,2.0,2.0,0.0,3.0,40%,100%,2.0,2.0,5.0,2.0,2.0,2.0,0.0,3.0,0.4,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0%,0%,2.0,0.0,0.0,0.0,--,--,1.0,0.4,1.0,1.0
51,"July 14, 1995","Casper, Wyoming, USA",UFC 6: Clash of the Titans,W,L,UFC 6 Tournament Title Bout,Oleg Taktarov,David Abbott,Submission,1,17:45,1 Rnd + OT (30-5),John McCarthy,Rear Naked Choke,0.0,0.0,0.0,0.0,4.0,17.0,10.0,45.0,17.0,4.0,28.0,6.0,40%,37%,48.0,39.0,59.0,71.0,39.0,48.0,32.0,11.0,0.8135593220338984,0.5492957746478874,0.0,2.0,3.0,3.0,2.0,0.0,1.0,3.0,0%,66%,4.0,1.0,0.0,0.0,--,--,0.1694915254237288,0.7536231884057971,0.6338028169014085,0.4827586206896552
52,"September 08, 1995","Buffalo, New York, USA",UFC 7: The Brawl in Buffalo,W,L,Open Weight Bout,Joel Sutton,Geza Kalman,TKO - Doctor's Stoppage,1,0:48,1 Rnd (20),John McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,"September 08, 1995","Buffalo, New York, USA",UFC 7: The Brawl in Buffalo,W,L,Open Weight Bout,Onassis Parungao,Francesco Maturi,KO/TKO,1,5:26,1 Rnd (20),John McCarthy,to Submission to Strikes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,"September 08, 1995","Buffalo, New York, USA",UFC 7: The Brawl in Buffalo,W,L,Open Weight Bout,Scott Bessac,David Hood,Submission,1,0:31,1 Rnd (20),Taimak Guarriello,Guillotine Choke Standing,0.0,0.0,0.0,0.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,4.0,20%,66%,1.0,2.0,5.0,3.0,2.0,1.0,1.0,4.0,0.2,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,---,---,2.0,0.0,0.0,0.0,--,--,1.0,0.2,1.0,0.6666666666666666
55,"September 08, 1995","Buffalo, New York, USA",UFC 7: The Brawl in Buffalo,W,L,Open Weight Bout,Paul Varelans,Gerry Harris,KO/TKO,1,1:05,1 Rnd (20),John McCarthy,Elbows to Head On Ground Submission to Strikes,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,100%,0%,35.0,0.0,38.0,2.0,0.0,35.0,2.0,3.0,0.9210526315789472,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100%,---,0.0,0.0,0.0,0.0,--,--,0.1052631578947368,0.9285714285714286,1.0,0.0
56,"September 08, 1995","Buffalo, New York, USA",UFC 7: The Brawl in Buffalo,W,L,Open Weight Bout,Mark Hall,Harold Howard,KO/TKO,1,1:41,1 Rnd (20),John McCarthy,Punches to Head From Guard Submission to Strikes,0.0,0.0,0.0,0.0,1.0,4.0,4.0,5.0,4.0,1.0,1.0,3.0,25%,80%,13.0,5.0,23.0,8.0,5.0,13.0,3.0,10.0,0.5652173913043478,0.625,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,---,50%,0.0,0.0,1.0,0.0,--,--,0.1739130434782608,0.5185185185185185,0.625,0.6923076923076923
57,"September 08, 1995","Buffalo, New York, USA",UFC 7: The Brawl in Buffalo,W,L,Open Weight Bout,Remco Pardoel,Ryan Parker,Submission,1,3:05,1 Rnd (20),John McCarthy,Gi Choke From Mount,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,---,---,16.0,20.0,16.0,21.0,20.0,16.0,1.0,0.0,1.0,0.9523809523809524,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100%,---,1.0,0.0,0.0,0.0,--,--,0.0,1.0,0.0,0.9523809523809524
58,"September 08, 1995","Buffalo, New York, USA",UFC 7: The Brawl in Buffalo,W,L,Open Weight Bout,Marco Ruas,Larry Cureton,Submission,1,3:23,1 Rnd (20),John McCarthy,Heel Hook From Bottom Guard,0.0,0.0,0.0,0.0,1.0,6.0,1.0,7.0,6.0,1.0,1.0,0.0,100%,85%,2.0,11.0,2.0,14.0,11.0,2.0,3.0,0.0,1.0,0.7857142857142857,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100%,---,3.0,1.0,0.0,1.0,--,--,0.5,1.0,0.5,0.8095238095238095
59,"September 08, 1995","Buffalo, New York, USA",UFC 7: The Brawl in Buffalo,W,L,Open Weight Bout,Paul Varelans,Mark Hall,Submission,1,1:01,1 Rnd (20),John McCarthy,Keylock From Mount,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,66%,66%,4.0,4.0,6.0,5.0,4.0,4.0,1.0,2.0,0.6666666666666666,0.8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100%,---,2.0,0.0,0.0,0.0,--,--,0.5,0.6666666666666666,0.6,0.75
60,"September 08, 1995","Buffalo, New York, USA",UFC 7: The Brawl in Buffalo,W,L,Open Weight Bout,Marco Ruas,Remco Pardoel,Submission,1,12:27,1 Rnd (20),John McCarthy,Other Position - Mount,0.0,0.0,0.0,0.0,4.0,2.0,7.0,4.0,2.0,4.0,2.0,3.0,57%,50%,11.0,4.0,18.0,7.0,4.0,11.0,3.0,7.0,0.6111111111111112,0.5714285714285714,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,---,100%,2.0,2.0,1.0,0.0,--,--,0.3888888888888889,0.6,0.5714285714285714,0.5454545454545454
61,"September 08, 1995","Buffalo, New York, USA",UFC 7: The Brawl in Buffalo,D,D,UFC Superfight Championship Bout,Ken Shamrock,Oleg Taktarov,Other,2,3:00,1 Rnd + OT (30-3),John McCarthy,Time Expired,0.0,0.0,0.0,0.0,29.0,4.0,58.0,22.0,4.0,29.0,18.0,29.0,50%,18%,180.0,110.0,222.0,128.0,110.0,180.0,18.0,42.0,0.8108108108108109,0.859375,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,100%,0%,1.0,0.0,0.0,0.0,--,--,0.2612612612612612,0.7464285714285714,0.171875,0.76
62,"September 08, 1995","Buffalo, New York, USA",UFC 7: The Brawl in Buffalo,W,L,UFC 7 Tournament Title Bout,Marco Ruas,Paul Varelans,KO/TKO,1,13:17,1 Rnd + OT (30-5),John McCarthy,Kicks to Leg At Distance,1.0,0.0,0.0,1.0,33.0,10.0,59.0,30.0,10.0,33.0,20.0,26.0,55%,33%,54.0,36.0,84.0,63.0,36.0,54.0,27.0,30.0,0.6428571428571429,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,---,---,0.0,1.0,0.0,0.0,--,--,0.7023809523809523,0.6083916083916084,0.4761904761904761,0.4946236559139785
63,"December 16, 1995","Denver, Colorado, USA",UFC - Ultimate Ultimate '95,W,L,Open Weight Bout,Joe Charles,Scott Bessac,Submission,1,4:38,1 Rnd (15),John McCarthy,Armbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,"December 16, 1995","Denver, Colorado, USA",UFC - Ultimate Ultimate '95,W,L,Open Weight Bout,Mark Hall,Trent Jenkins,Submission,1,5:29,1 Rnd (15),John McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,"December 16, 1995","Denver, Colorado, USA",UFC - Ultimate Ultimate '95,W,L,Open Weight Bout,David Abbott,Steve Jennum,Submission,1,1:14,1 Rnd (15),John McCarthy,Neck Crank From Guard,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,100%,0%,3.0,1.0,5.0,2.0,1.0,3.0,1.0,2.0,0.6,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100%,---,1.0,0.0,0.0,0.0,--,--,0.2,0.6666666666666666,0.5,0.3333333333333333
66,"December 16, 1995","Denver, Colorado, USA",UFC - Ultimate Ultimate '95,W,L,Open Weight Bout,Dan Severn,Paul Varelans,Submission,1,1:01,1 Rnd (15),John McCarthy,Arm Triangle From Side Control,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,---,100%,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100%,---,2.0,0.0,0.0,0.0,--,--,0.0,0.0,1.0,1.0
67,"December 16, 1995","Denver, Colorado, USA",UFC - Ultimate Ultimate '95,W,L,Open Weight Bout,Marco Ruas,Keith Hackney,Submission,1,2:39,1 Rnd (15),John McCarthy,Rear Naked Choke,0.0,0.0,0.0,0.0,7.0,1.0,10.0,4.0,1.0,7.0,3.0,3.0,70%,25%,11.0,1.0,15.0,4.0,1.0,11.0,3.0,4.0,0.7333333333333333,0.25,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,50%,---,1.0,0.0,0.0,0.0,--,--,0.6666666666666666,0.72,1.0,0.25
68,"December 16, 1995","Denver, Colorado, USA",UFC - Ultimate Ultimate '95,W,L,Open Weight Bout,Oleg Taktarov,Dave Beneteau,Submission,1,1:15,1 Rnd (15),John McCarthy,Ankle Lock From Inoki-Ali Position,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0,0.0,3.0,1.0,0%,40%,0.0,2.0,1.0,5.0,2.0,0.0,3.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,---,---,2.0,0.0,0.0,0.0,--,--,1.0,0.0,1.0,0.4
69,"December 16, 1995","Denver, Colorado, USA",UFC - Ultimate Ultimate '95,W,L,Open Weight Bout,Dan Severn,David Abbott,Decision - Unanimous,1,18:00,1 Rnd (18),John McCarthy,,0.0,0.0,0.0,0.0,57.0,3.0,65.0,6.0,3.0,57.0,3.0,8.0,87%,50%,233.0,11.0,253.0,16.0,11.0,233.0,5.0,20.0,0.9209486166007904,0.6875,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,50%,---,0.0,0.0,0.0,0.0,--,--,0.2569169960474308,0.9119496855345912,0.375,0.6363636363636364
70,"December 16, 1995","Denver, Colorado, USA",UFC - Ultimate Ultimate '95,W,L,Open Weight Bout,Oleg Taktarov,Marco Ruas,Decision - Unanimous,1,18:00,1 Rnd (18),John McCarthy,,0.0,0.0,0.0,0.0,6.0,14.0,33.0,53.0,14.0,6.0,39.0,27.0,18%,26%,10.0,29.0,37.0,68.0,29.0,10.0,39.0,27.0,0.2702702702702703,0.4264705882352941,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0%,---,1.0,0.0,0.0,0.0,--,--,0.8918918918918919,0.2285714285714285,0.7794117647058824,0.3553719008264462
71,"December 16, 1995","Denver, Colorado, USA",UFC - Ultimate Ultimate '95,W,L,Ultimate Ultimate '95 Tournament Title Bout,Dan Severn,Oleg Taktarov,Decision - Unanimous,2,3:00,1 Rnd + OT (27-3),John McCarthy,,0.0,0.0,0.0,0.0,24.0,8.0,79.0,29.0,8.0,24.0,21.0,55.0,30%,27%,198.0,26.0,277.0,47.0,26.0,198.0,21.0,79.0,0.7148014440433214,0.5531914893617021,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,---,0%,0.0,1.0,0.0,0.0,--,--,0.2851985559566787,0.6235955056179775,0.6170212765957447,0.4473684210526316
72,"February 16, 1996","San Juan, Puerto Rico",UFC 8: David vs Goliath,W,L,Open Weight Bout,Sam Adkins,Keith Mielke,KO/TKO,1,0:50,1 Rnd (10),John McCarthy,Punches to Head On Ground Submission to Strikes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,"February 16, 1996","San Juan, Puerto Rico",UFC 8: David vs Goliath,W,L,Open Weight Bout,Don Frye,Thomas Ramirez,KO/TKO,1,0:08,1 Rnd (10),John McCarthy,Punch to Head At Distance,1.0,0.0,0.0,1.0,3.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,75%,50%,3.0,1.0,4.0,2.0,1.0,3.0,1.0,1.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,---,---,0.0,0.0,0.0,0.0,--,--,1.0,0.75,1.0,0.5
74,"February 16, 1996","San Juan, Puerto Rico",UFC 8: David vs Goliath,W,L,Open Weight Bout,Paul Varelans,Joe Moreira,Decision - Unanimous,1,10:00,1 Rnd (10),John McCarthy,,0.0,0.0,0.0,0.0,9.0,12.0,38.0,28.0,12.0,9.0,16.0,29.0,23%,42%,20.0,12.0,51.0,28.0,12.0,20.0,16.0,31.0,0.392156862745098,0.4285714285714285,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,---,0%,0.0,0.0,0.0,0.0,--,--,0.7450980392156863,0.3258426966292135,1.0,0.4285714285714285
75,"February 16, 1996","San Juan, Puerto Rico",UFC 8: David vs Goliath,W,L,Open Weight Bout,Jerry Bohlander,Scott Ferrozzo,Submission,1,9:03,1 Rnd (10),John McCarthy,Guillotine Choke Standing,0.0,0.0,0.0,0.0,7.0,9.0,9.0,12.0,9.0,7.0,3.0,2.0,77%,75%,27.0,17.0,33.0,20.0,17.0,27.0,3.0,6.0,0.8181818181818182,0.85,0.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,---,50%,1.0,1.0,0.0,0.0,--,--,0.2727272727272727,0.8095238095238095,0.6,0.8125
76,"February 16, 1996","San Juan, Puerto Rico",UFC 8: David vs Goliath,W,L,Open Weight Bout,Gary Goodridge,Paul Herrera,KO/TKO,1,0:13,1 Rnd (10),John McCarthy,Elbows to Head From Crucifix,0.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,100%,---,8.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,100%,0%,0.0,0.0,0.0,0.0,--,--,1.0,1.0,0.0,0.0
77,"February 16, 1996","San Juan, Puerto Rico",UFC 8: David vs Goliath,W,L,Open Weight Bout,Don Frye,Sam Adkins,TKO - Doctor's Stoppage,1,0:48,1 Rnd (10),John McCarthy,,0.0,0.0,0.0,0.0,5.0,0.0,9.0,3.0,0.0,5.0,3.0,4.0,55%,0%,19.0,1.0,24.0,4.0,1.0,19.0,3.0,5.0,0.7916666666666666,0.25,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100%,---,0.0,0.0,0.0,0.0,--,--,0.375,0.7272727272727273,0.75,0.1428571428571428
78,"February 16, 1996","San Juan, Puerto Rico",UFC 8: David vs Goliath,W,L,Open Weight Bout,Gary Goodridge,Jerry Bohlander,KO/TKO,1,5:31,1 Rnd (10),John McCarthy,Punch to Head On Ground,0.0,0.0,0.0,0.0,3.0,1.0,6.0,8.0,1.0,3.0,7.0,3.0,50%,12%,7.0,18.0,10.0,28.0,18.0,7.0,10.0,3.0,0.7,0.6428571428571429,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,100%,0%,1.0,0.0,1.0,1.0,--,--,0.6,0.625,0.2857142857142857,0.5277777777777778
79,"February 16, 1996","San Juan, Puerto Rico",UFC 8: David vs Goliath,W,L,UFC Superfight Championship Bout,Ken Shamrock,Kimo Leopoldo,Submission,1,4:24,1 Rnd + 2OT (15-3-3),John McCarthy,Kneebar From Bottom Guard,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,0.0,1.0,1.0,0%,80%,13.0,5.0,14.0,6.0,5.0,13.0,1.0,1.0,0.9285714285714286,0.8333333333333334,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100%,---,2.0,0.0,0.0,1.0,--,--,0.0714285714285714,0.8666666666666667,0.8333333333333334,0.8181818181818182
80,"February 16, 1996","San Juan, Puerto Rico",UFC 8: David vs Goliath,W,L,UFC 8 Tournament Title Bout,Don Frye,Gary Goodridge,KO/TKO,1,2:14,1 Rnd + 2OT (15-3-3),John McCarthy,Punches to Head From Half Guard Submission to Strikes,0.0,0.0,0.0,0.0,12.0,2.0,21.0,6.0,2.0,12.0,4.0,9.0,57%,33%,27.0,2.0,37.0,6.0,2.0,27.0,4.0,10.0,0.7297297297297297,0.3333333333333333,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,---,33%,0.0,0.0,1.0,0.0,--,--,0.5675675675675675,0.6724137931034483,1.0,0.3333333333333333
81,"May 17, 1996","Detroit, Michigan, USA",UFC 9: Motor City Madness,W,L,Open Weight Bout,Steve Nelmark,Tai Bowden,TKO - Doctor's Stoppage,1,7:25,1 Rnd + OT (12-3),Joe Hamilton,,0.0,0.0,0.0,0.0,13.0,4.0,16.0,4.0,4.0,13.0,0.0,3.0,81%,100%,39.0,20.0,43.0,20.0,20.0,39.0,0.0,4.0,0.9069767441860463,1.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100%,---,1.0,0.0,0.0,0.0,--,--,0.3720930232558139,0.8813559322033898,0.2,1.0
82,"May 17, 1996","Detroit, Michigan, USA",UFC 9: Motor City Madness,W,L,Open Weight Bout,Cal Worsham,Zane Frazier,KO/TKO,1,3:14,1 Rnd + OT (12-3),John McCarthy,Punches to Head From Half Guard Submission to Strikes,0.0,0.0,0.0,0.0,9.0,1.0,11.0,2.0,1.0,9.0,1.0,2.0,81%,50%,29.0,1.0,33.0,2.0,1.0,29.0,1.0,4.0,0.8787878787878788,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100%,---,0.0,0.0,0.0,0.0,--,--,0.3333333333333333,0.8636363636363636,1.0,0.5
83,"May 17, 1996","Detroit, Michigan, USA",UFC 9: Motor City Madness,W,L,Open Weight Bout,Rafael Carino,Matt Andersen,KO/TKO,1,5:32,1 Rnd + OT (12-3),John McCarthy,Punches to Head From Mount,0.0,0.0,0.0,0.0,8.0,0.0,17.0,0.0,0.0,8.0,0.0,9.0,47%,---,33.0,5.0,48.0,5.0,5.0,33.0,0.0,15.0,0.6875,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100%,---,0.0,0.0,0.0,0.0,--,--,0.3541666666666667,0.6307692307692307,0.0,1.0
84,"May 17, 1996","Detroit, Michigan, USA",UFC 9: Motor City Madness,W,L,Open Weight Bout,Mark Schultz,Gary Goodridge,TKO - Doctor's Stoppage,1,12:00,1 Rnd + OT (12-3),John McCarthy,,0.0,0.0,0.0,0.0,8.0,1.0,29.0,4.0,1.0,8.0,3.0,21.0,27%,25%,74.0,3.0,96.0,7.0,3.0,74.0,4.0,22.0,0.7708333333333334,0.4285714285714285,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,100%,---,0.0,0.0,0.0,0.0,--,--,0.3020833333333333,0.656,0.5714285714285714,0.3636363636363636
85,"May 17, 1996","Detroit, Michigan, USA",UFC 9: Motor City Madness,W,L,Open Weight Bout,Mark Hall,Koji Kitao,TKO - Doctor's Stoppage,1,0:47,1 Rnd + OT (12-3),John McCarthy,,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,0.0,100%,50%,4.0,1.0,4.0,2.0,1.0,4.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,---,100%,0.0,0.0,0.0,0.0,--,--,0.75,1.0,1.0,0.5
86,"May 17, 1996","Detroit, Michigan, USA",UFC 9: Motor City Madness,W,L,Open Weight Bout,Don Frye,Amaury Bitetti,KO/TKO,1,9:30,1 Rnd + OT (12-3),John McCarthy,Knees to Head From Front Headlock,0.0,0.0,0.0,0.0,46.0,2.0,59.0,5.0,2.0,46.0,3.0,13.0,77%,40%,82.0,24.0,98.0,30.0,24.0,82.0,6.0,16.0,0.8367346938775511,0.8,1.0,0.0,1.0,6.0,0.0,1.0,6.0,0.0,100%,0%,0.0,0.0,0.0,0.0,--,--,0.6020408163265306,0.8152866242038217,0.1666666666666666,0.7428571428571429
87,"May 17, 1996","Detroit, Michigan, USA",UFC 9: Motor City Madness,W,L,UFC Superfight Championship Bout,Dan Severn,Ken Shamrock,Decision - Split,3,3:00,1 Rnd + 2OT (24-3-3),John McCarthy,,0.0,0.0,0.0,0.0,16.0,18.0,75.0,81.0,18.0,16.0,63.0,59.0,21%,22%,32.0,59.0,94.0,122.0,59.0,32.0,63.0,62.0,0.3404255319148936,0.4836065573770491,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0%,0%,0.0,0.0,1.0,0.0,--,--,0.7978723404255319,0.2840236686390532,0.6639344262295082,0.3793103448275862
88,"July 12, 1996","Birmingham, Alabama, USA",UFC 10: The Tournament,W,L,Open Weight Bout,Geza Kalman,Dieusel Berto,KO/TKO,1,5:57,1 Rnd + OT (12-3),Joe Hamilton,Punches to Head At Distance,0.0,0.0,0.0,0.0,21.0,3.0,36.0,5.0,3.0,21.0,2.0,15.0,58%,60%,48.0,9.0,64.0,11.0,9.0,48.0,2.0,16.0,0.75,0.8181818181818182,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0%,0%,1.0,0.0,1.0,0.0,--,--,0.5625,0.69,0.4545454545454545,0.75
89,"July 12, 1996","Birmingham, Alabama, USA",UFC 10: The Tournament,W,L,Open Weight Bout,Sam Adkins,Felix Lee Mitchell,Decision - Unanimous,2,3:00,1 Rnd + OT (12-3),John McCarthy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,"July 12, 1996","Birmingham, Alabama, USA",UFC 10: The Tournament,W,L,Open Weight Bout,Don Frye,Mark Hall,KO/TKO,1,10:21,1 Rnd + OT (12-3),John McCarthy,Headbutt to Head From Guard,0.0,0.0,0.0,0.0,27.0,2.0,28.0,2.0,2.0,27.0,0.0,1.0,96%,100%,182.0,22.0,191.0,26.0,22.0,182.0,4.0,9.0,0.9528795811518324,0.8461538461538461,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100%,---,0.0,0.0,0.0,0.0,--,--,0.1465968586387434,0.954337899543379,0.0769230769230769,0.8571428571428571
91,"July 12, 1996","Birmingham, Alabama, USA",UFC 10: The Tournament,W,L,Open Weight Bout,Brian Johnston,Scott Fiedler,KO/TKO,1,2:25,1 Rnd + OT (12-3),John McCarthy,Punches to Head From Back Control,0.0,0.0,0.0,0.0,2.0,3.0,5.0,4.0,3.0,2.0,1.0,3.0,40%,75%,13.0,5.0,17.0,7.0,5.0,13.0,2.0,4.0,0.7647058823529411,0.7142857142857143,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,50%,---,1.0,0.0,1.0,0.0,--,--,0.2941176470588235,0.6818181818181818,0.5714285714285714,0.7272727272727273
92,"July 12, 1996","Birmingham, Alabama, USA",UFC 10: The Tournament,W,L,Open Weight Bout,Mark Coleman,Moti Horenstein,KO/TKO,1,2:43,1 Rnd + OT (12-3),John McCarthy,Punches to Head From Half Guard,0.0,0.0,0.0,0.0,25.0,0.0,30.0,1.0,0.0,25.0,1.0,5.0,83%,0%,33.0,19.0,38.0,21.0,19.0,33.0,2.0,5.0,0.868421052631579,0.9047619047619048,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,50%,---,0.0,0.0,0.0,0.0,--,--,0.7894736842105263,0.8529411764705882,0.0476190476190476,0.8636363636363636
93,"July 12, 1996","Birmingham, Alabama, USA",UFC 10: The Tournament,W,L,Open Weight Bout,Gary Goodridge,John Campetella,KO/TKO,1,1:28,1 Rnd + OT (12-3),John McCarthy,Punches to Head From Mount,0.0,0.0,0.0,0.0,5.0,5.0,6.0,7.0,5.0,5.0,2.0,1.0,83%,71%,6.0,8.0,7.0,10.0,8.0,6.0,2.0,1.0,0.8571428571428571,0.8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,---,0%,0.0,0.0,1.0,0.0,--,--,0.8571428571428571,0.8461538461538461,0.7,0.7647058823529411
94,"July 12, 1996","Birmingham, Alabama, USA",UFC 10: The Tournament,W,L,Open Weight Bout,Don Frye,Brian Johnston,KO/TKO,1,4:37,1 Rnd + OT (12-3),John McCarthy,Elbows to Head From Side Control Submission to Strikes,0.0,0.0,0.0,0.0,11.0,11.0,16.0,22.0,11.0,11.0,11.0,5.0,68%,50%,42.0,28.0,48.0,39.0,28.0,42.0,11.0,6.0,0.875,0.717948717948718,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100%,---,0.0,0.0,0.0,0.0,--,--,0.3333333333333333,0.828125,0.5641025641025641,0.639344262295082
95,"July 12, 1996","Birmingham, Alabama, USA",UFC 10: The Tournament,W,L,Open Weight Bout,Mark Coleman,Gary Goodridge,Submission,1,7:00,1 Rnd + OT (12-3),John McCarthy,Other From Back Control Position - Back Control,0.0,0.0,0.0,0.0,33.0,3.0,48.0,7.0,3.0,33.0,4.0,15.0,68%,42%,51.0,8.0,70.0,13.0,8.0,51.0,5.0,19.0,0.7285714285714285,0.6153846153846154,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100%,---,0.0,0.0,0.0,0.0,--,--,0.6857142857142857,0.711864406779661,0.5384615384615384,0.55
96,"July 12, 1996","Birmingham, Alabama, USA",UFC 10: The Tournament,W,L,UFC 10 Tournament Title Bout,Mark Coleman,Don Frye,KO/TKO,1,11:34,1 Rnd + 2OT (15-3-3),John McCarthy,Headbutts to Head From Side Control,0.0,0.0,0.0,0.0,34.0,1.0,60.0,6.0,1.0,34.0,5.0,26.0,56%,16%,71.0,17.0,105.0,22.0,17.0,71.0,5.0,34.0,0.6761904761904762,0.7727272727272727,3.0,0.0,5.0,2.0,0.0,3.0,2.0,2.0,60%,0%,2.0,0.0,0.0,1.0,--,--,0.5714285714285714,0.6363636363636364,0.2727272727272727,0.6428571428571429
97,"September 20, 1996","Augusta, Georgia, USA",UFC 11: The Proving Ground,W,L,Open Weight Bout,Scott Ferrozzo,Sam Fulton,Submission,1,1:45,1 Rnd (15),John McCarthy,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
